,id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
2253,2380,2,16,1,4,3,2,2,16,4,8,3,1,2,11,10,9.0,11.0,8,9.0,1,2,2,2,0,0,7,24,1,2,1,,,,2,3,0,0,0,0,1,2,1,23,21,23,23,0,2,22,21
2254,2382,2,16,3,7,1,3,1,24,3,7,3,1,2,9,9,10.0,11.0,11,10.0,1,2,1,0,0,0,22,4,0,0,0,,,,1,2,0,0,0,0,0,1,2,0,4,2,4,2,0,26,32
2255,2383,1,24,3,12,1,7,4,42,3,16,1,6,3,9,10,10.0,9.0,11,11.0,2,1,2,1,0,0,24,7,2,1,1,,,,2,2,1,3,2,3,0,2,4,2,4,3,8,1,4,43,60
2256,2384,2,8,4,3,1,1,4,12,4,6,2,3,1,9,11,11.0,10.0,8,1.0,2,1,1,0,0,0,26,6,0,0,0,,,,1,3,0,0,0,0,2,1,1,3,8,4,8,1,0,12,18
2257,2385,2,42,1,7,3,4,2,40,4,24,2,12,3,9,9,11.0,10.0,10,11.0,2,1,2,2,0,0,7,30,1,2,1,,,,2,2,0,0,0,0,0,2,2,7,8,7,11,0,3,53,59
2258,2386,1,7,2,6,3,2,3,16,3,4,2,1,1,9,10,8.0,9.0,8,9.0,2,2,2,1,0,0,25,7,2,1,1,,,,2,2,0,0,0,0,1,2,1,7,11,8,12,1,1,15,23
2259,2387,2,12,2,2,2,1,1,42,4,8,1,4,3,11,10,9.0,1.0,8,1.0,1,2,2,2,0,0,25,27,0,2,2,,,,2,2,0,0,0,0,1,2,1,8,12,8,15,0,3,15,48
2260,2388,1,24,3,16,1,2,2,7,2,3,2,3,1,9,9,10.0,9.0,8,1.0,2,1,1,2,0,0,5,26,1,2,1,,,,1,3,0,0,0,0,2,1,1,8,15,9,16,1,1,42,26
2261,2389,2,24,1,7,3,6,2,24,4,6,3,1,1,9,9,10.0,11.0,8,10.0,1,2,1,0,0,0,3,4,0,0,0,,,,1,3,0,0,0,0,2,1,1,9,16,10,16,1,0,37,32
2262,2390,1,2,2,2,4,1,2,3,3,3,4,1,2,8,9,8.0,9.0,8,0.0,2,2,2,0,0,0,5,30,0,0,0,,,,0,0,0,0,0,0,0,2,1,10,16,10,17,0,1,5,6
2263,2391,2,52,1,6,1,1,1,24,1,8,2,1,3,9,10,11.0,11.0,10,9.0,2,1,1,0,0,0,25,4,0,0,0,1.0,,,2,2,0,0,0,0,0,1,2,10,17,15,17,5,0,59,31
2264,2392,1,8,1,1,2,1,2,12,1,8,3,1,4,8,9,8.0,9.0,8,0.0,2,2,2,1,0,0,24,4,2,1,1,,,,0,0,0,0,0,0,0,2,1,15,17,16,18,1,1,10,14
2265,2393,2,24,4,8,2,6,2,40,4,16,2,8,3,11,10,9.0,9.0,8,11.0,1,2,2,2,0,0,23,29,0,2,2,,,,2,3,0,0,0,0,0,2,2,16,18,16,22,0,4,38,56
2266,2394,1,24,4,4,1,2,4,16,4,3,1,2,3,9,10,11.0,11.0,10,1.0,2,1,1,1,0,0,30,6,2,1,1,,,,2,2,0,0,0,0,0,1,2,16,22,19,22,3,0,30,22
2267,2395,2,24,4,4,1,2,2,50,3,3,4,1,1,9,11,10.0,10.0,8,9.0,2,1,1,0,0,0,7,6,0,0,0,,,,1,3,0,0,0,0,2,1,1,19,22,20,22,1,0,30,55
2268,2396,1,8,1,3,1,1,4,8,4,6,3,1,3,9,10,8.0,11.0,8,0.0,2,2,2,1,0,0,24,24,0,1,2,,,,0,0,0,0,0,0,0,2,1,20,22,22,23,2,1,12,12
2269,2398,2,16,3,3,1,1,1,8,4,6,1,1,4,11,11,9.0,10.0,8,9.0,1,2,2,2,0,0,6,20,1,2,1,,,,2,3,0,0,0,0,1,2,1,2,1,2,3,0,2,20,12
2270,2399,1,50,4,16,1,1,3,8,2,2,4,1,4,9,10,10.0,11.0,8,9.0,2,1,1,0,0,0,4,24,0,0,0,,,,1,3,0,0,0,0,2,1,1,2,3,3,3,1,0,67,25
2271,2400,2,24,4,6,4,3,4,8,1,8,1,7,3,11,10,9.0,10.0,8,1.0,1,2,2,0,0,0,29,0,0,0,0,,,,2,3,0,0,0,0,1,2,1,3,3,3,4,0,1,33,21
2272,2401,1,24,4,7,2,2,2,50,4,6,4,1,4,9,10,8.0,11.0,8,0.0,2,2,2,1,0,0,23,25,0,2,2,,,,2,1,0,0,0,0,0,2,2,3,4,3,8,0,4,33,58
2273,2402,2,12,2,4,4,3,3,8,3,3,1,2,3,11,11,8.0,1.0,8,1.0,1,1,1,2,0,0,7,31,1,2,1,,,,0,0,0,0,0,0,0,1,1,3,8,4,9,1,1,19,14
2274,2403,1,50,4,3,4,2,4,42,3,16,1,8,3,9,9,8.0,1.0,8,1.0,2,2,2,1,0,0,26,7,2,1,1,,,,2,2,0,0,0,0,1,2,1,4,9,5,10,1,1,55,53
2275,2404,2,6,4,1,1,1,3,50,4,16,4,6,2,8,9,8.0,1.0,8,0.0,2,2,2,1,0,0,24,2,2,1,1,,,,0,0,0,0,0,0,0,2,1,5,10,6,11,1,1,8,57
2276,2405,1,16,1,12,2,2,4,16,3,16,2,3,3,9,9,11.0,10.0,8,,2,0,2,2,0,0,5,6,1,2,1,,,,2,2,0,0,0,0,0,2,2,6,11,6,14,0,3,30,31
2277,2406,2,8,2,6,3,1,3,24,1,16,4,1,4,9,10,8.0,11.0,8,0.0,2,2,2,2,0,0,4,27,1,2,1,,,,0,0,0,0,0,0,0,2,1,6,14,6,16,0,2,15,31
2278,2407,1,24,3,6,4,4,4,42,4,8,1,2,1,9,10,8.0,11.0,8,0.0,2,2,2,1,0,2,27,32,0,2,5,,,,2,2,0,0,0,0,0,2,2,6,16,6,23,0,7,34,50
2279,2408,2,16,1,12,4,1,3,24,3,16,2,8,4,10,9,9.0,10.0,8,11.0,1,2,2,0,0,0,4,3,0,0,0,,,,2,3,0,0,0,0,0,2,2,6,23,6,24,0,1,29,44
2280,2410,1,16,2,6,1,1,4,3,3,3,3,1,4,9,10,10.0,10.0,8,9.0,2,1,1,2,0,0,4,30,1,2,1,,,,1,3,0,0,0,0,2,1,1,4,0,5,1,1,1,23,10
2281,2411,2,8,1,6,4,3,2,16,2,7,2,2,2,9,11,11.0,10.0,10,9.0,2,1,1,0,0,0,6,27,0,0,0,2.0,,,2,3,0,0,0,0,0,1,2,5,1,7,4,2,3,17,24
2282,2412,1,6,1,6,3,6,1,42,2,24,1,7,2,9,10,8.0,1.0,8,1.0,2,2,2,2,0,0,0,30,1,2,1,,,,2,2,0,0,0,0,1,2,1,7,4,7,6,0,2,18,55
2283,2413,1,24,4,4,1,3,4,40,3,4,2,2,4,9,10,8.0,1.0,8,1.0,2,2,2,2,0,0,7,32,1,2,1,,,,2,2,0,0,0,0,1,2,1,7,8,7,10,0,2,31,46
2284,2414,2,52,1,2,1,1,4,40,4,8,2,2,3,9,10,10.0,9.0,8,,2,0,2,1,0,0,25,7,2,1,1,,,,1,2,0,0,0,0,0,2,2,7,10,8,12,1,2,55,44
2285,2415,1,52,1,24,2,1,2,24,4,3,2,3,3,9,9,11.0,11.0,10,1.0,2,1,1,2,0,0,4,29,1,2,1,,,,1,3,0,0,0,0,0,1,2,8,12,10,13,2,1,77,51
2286,2416,2,16,3,8,3,6,1,52,2,24,1,3,4,9,9,10.0,10.0,8,11.0,1,2,2,1,0,0,22,24,2,1,1,,,,2,2,0,0,0,0,0,2,2,10,13,11,15,1,2,30,63
2287,2417,1,7,3,6,1,1,1,16,1,7,2,2,3,9,9,8.0,11.0,8,0.0,2,2,2,1,0,0,24,5,2,1,1,,,,1,2,0,0,0,0,0,2,2,11,15,12,17,1,2,14,24
2288,2418,2,8,4,6,4,4,3,52,1,12,1,7,4,9,10,11.0,9.0,10,11.0,2,1,2,1,0,0,27,1,2,1,1,,,,1,3,2,3,0,0,0,2,3,12,17,13,20,1,3,18,65
2289,2419,1,24,2,3,3,1,3,24,3,7,4,2,3,9,9,8.0,1.0,8,1.0,2,2,2,0,1,0,30,25,2,1,1,,,,2,2,0,0,0,0,1,2,1,13,20,14,21,1,1,28,29
2290,2421,1,24,1,16,4,1,1,7,4,6,4,2,1,9,9,8.0,10.0,8,1.0,2,1,1,1,0,0,26,25,0,1,2,,,,1,2,0,0,0,0,2,1,1,2,4,5,4,3,0,41,25
2291,2422,2,50,4,6,4,4,3,8,4,8,4,3,2,9,10,10.0,10.0,8,,2,2,2,0,0,0,28,6,0,0,0,1.0,,,1,2,0,0,0,0,0,2,2,5,4,8,6,3,2,60,17
2292,2423,1,4,3,3,2,1,4,7,4,2,1,1,4,9,10,8.0,11.0,8,9.0,2,1,1,1,1,2,7,29,0,2,16,,,,1,2,0,0,0,0,2,1,1,8,6,9,22,1,16,8,11
2293,2424,1,52,1,8,3,6,4,24,2,16,4,2,4,9,10,10.0,9.0,11,1.0,2,1,1,0,0,0,1,30,0,0,0,2.0,,,1,3,0,0,0,0,0,1,2,0,0,2,3,2,3,66,34
2294,2425,2,24,3,24,1,2,1,8,2,8,3,6,2,10,9,8.0,10.0,8,,1,1,1,0,0,0,5,0,0,0,0,,,,0,0,0,0,0,0,0,1,1,2,3,3,3,1,0,50,38
2295,2426,1,6,4,4,1,1,1,40,4,7,2,3,1,11,10,8.0,1.0,8,1.0,2,2,2,2,0,0,27,26,0,1,2,,,,2,2,0,0,0,0,1,2,1,3,3,5,4,2,1,11,47
2296,2427,2,40,2,7,3,6,1,8,3,3,1,1,3,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,20,26,0,0,0,,,,1,1,0,0,0,0,2,1,1,5,4,6,4,1,0,53,16
2297,2428,2,24,4,16,3,1,3,16,1,8,4,6,2,10,9,8.0,1.0,8,1.0,1,1,1,0,0,0,4,2,0,0,0,,,,0,0,0,0,0,0,0,1,1,7,4,8,4,1,0,41,38
2298,2429,1,7,3,2,1,1,3,24,2,12,1,4,3,11,10,9.0,9.0,8,,2,2,2,0,0,0,5,28,0,0,0,,,,0,0,0,0,0,0,0,2,1,8,4,8,5,0,1,10,30
2299,2430,2,42,1,8,3,1,3,6,1,6,2,2,1,8,10,8.0,1.0,8,1.0,1,1,1,0,0,0,27,5,0,0,0,,,,1,1,0,0,0,0,2,1,1,8,5,9,5,1,0,51,16
2300,2431,2,24,1,8,4,1,1,7,3,7,4,2,2,10,9,8.0,1.0,8,1.0,1,1,1,2,0,0,4,5,1,2,1,,,,0,0,0,0,0,0,0,1,1,9,7,10,8,1,1,33,17
2301,2432,1,40,2,16,3,8,2,24,3,6,1,6,1,9,9,10.0,11.0,11,9.0,1,2,1,0,0,0,22,23,0,0,0,,,,2,3,1,3,0,0,0,1,3,10,8,13,8,3,0,64,46
2302,2433,1,52,1,42,3,4,2,12,1,8,3,2,2,9,10,11.0,9.0,10,1.0,2,1,1,1,0,0,28,25,0,1,2,,,,1,2,0,0,0,0,0,1,2,14,11,18,11,4,0,98,56
2303,2434,2,42,1,16,3,4,1,6,2,6,3,1,4,8,10,8.0,9.0,8,9.0,1,1,1,0,0,0,7,4,0,0,0,,,,1,1,0,0,0,0,2,1,1,18,11,19,11,1,0,62,23
2304,2435,1,12,3,8,4,2,2,24,1,16,2,1,4,11,9,10.0,10.0,8,9.0,1,2,2,2,0,0,5,25,1,2,1,,,,2,3,0,0,0,0,1,2,1,19,11,19,13,0,2,22,33
2305,2436,2,8,3,7,4,1,3,12,4,6,2,6,2,10,9,11.0,11.0,8,1.0,1,2,2,0,0,0,24,21,0,0,0,,,,2,3,0,0,0,0,1,2,1,19,13,19,14,0,1,16,25
2306,2437,1,24,3,8,4,7,3,16,1,12,4,2,4,9,10,10.0,9.0,11,1.0,2,1,2,2,0,0,3,27,1,2,1,,,,1,2,2,3,0,0,1,2,2,19,14,19,17,0,3,39,26
2307,2438,2,4,3,1,1,1,2,6,4,3,4,2,4,8,9,8.0,1.0,8,1.0,1,1,1,2,0,0,7,25,1,2,1,,,,1,1,0,0,0,0,2,1,1,19,17,20,18,1,1,6,9
2308,2439,2,16,4,7,2,7,2,52,3,8,1,2,4,11,10,8.0,1.0,8,1.0,1,1,1,0,1,0,2,5,2,1,1,,,,0,0,0,0,0,0,0,1,1,20,19,22,19,2,0,30,61
2309,2440,1,8,2,7,3,1,1,8,2,7,4,3,4,11,10,8.0,1.0,8,1.0,1,1,1,2,0,0,20,26,1,2,1,,,,0,0,0,0,0,0,0,1,1,22,19,23,20,1,1,16,18
2310,2441,2,8,3,6,4,4,2,7,1,3,3,2,4,9,9,8.0,11.0,8,,1,1,1,0,0,0,7,6,0,0,0,,,,0,0,0,0,0,0,0,1,1,23,20,24,20,1,0,18,15
2311,2443,1,6,2,4,3,3,1,16,4,16,3,2,2,11,10,9.0,9.0,10,1.0,2,1,2,1,0,0,7,5,0,1,2,,,,2,3,0,0,0,0,1,2,1,0,3,2,4,2,1,13,22
2312,2444,2,24,2,16,2,3,3,52,3,24,1,1,2,9,9,10.0,10.0,8,11.0,1,2,2,2,0,0,29,4,2,1,2,,,,2,3,0,0,0,0,0,2,2,2,4,4,6,2,2,43,69
2313,2445,1,24,4,8,3,1,2,24,1,7,2,1,1,9,10,10.0,9.0,11,11.0,2,1,0,0,0,0,4,23,0,0,0,,,,2,3,0,0,0,0,0,2,2,4,6,4,8,0,2,33,33
2314,2446,2,12,2,8,2,3,1,7,3,6,1,6,3,10,9,8.0,9.0,8,,1,1,1,2,0,0,27,20,2,1,2,,,,0,0,0,0,0,0,0,1,1,4,8,7,8,3,0,23,21
2315,2447,1,24,2,6,4,2,1,52,2,42,1,2,1,9,10,10.0,9.0,11,1.0,2,1,2,0,0,0,23,33,0,0,0,2.0,,,2,3,0,0,0,0,1,2,1,7,8,7,12,0,4,32,60
2316,2448,2,52,1,24,1,8,2,40,3,12,2,7,3,9,9,8.0,10.0,8,,1,1,1,0,0,0,21,28,0,0,0,,,,2,1,1,1,2,1,0,1,4,12,12,16,12,4,0,84,71
2317,2449,1,12,2,7,2,2,2,24,1,3,2,1,1,9,10,10.0,9.0,11,11.0,2,1,2,2,0,0,26,29,0,2,2,,,,2,3,0,0,0,0,0,2,2,16,12,16,16,0,4,21,32
2318,2450,2,50,4,16,2,6,1,52,1,3,1,3,2,9,9,8.0,9.0,8,,1,1,1,0,0,2,2,27,1,2,1,,,,0,0,0,0,0,0,0,1,1,16,16,17,17,1,1,72,71
2319,2451,1,12,2,6,3,3,4,16,4,3,4,2,1,11,9,8.0,10.0,8,,1,1,1,0,2,0,6,28,1,2,1,,,,0,0,0,0,0,0,0,1,1,17,17,18,18,1,1,21,24
2320,2452,2,16,2,7,3,4,2,24,2,24,3,7,3,9,10,11.0,9.0,10,10.0,2,1,2,0,0,0,22,23,0,0,0,,,,0,0,0,0,0,0,0,2,1,18,18,18,19,0,1,27,38
2321,2453,1,8,4,6,2,1,4,16,2,7,1,3,4,11,10,8.0,9.0,8,,1,1,1,0,0,2,24,26,1,2,1,,,,0,0,0,0,0,0,0,1,1,18,19,19,20,1,1,15,25
2322,2454,2,24,1,8,3,4,4,24,1,4,4,3,1,9,9,8.0,10.0,8,,1,1,1,0,0,0,23,30,0,0,0,,,,0,0,0,0,0,0,0,1,1,19,20,20,20,1,0,36,35
2323,2455,1,52,1,16,3,8,2,24,1,24,1,7,1,9,9,10.0,10.0,11,10.0,1,2,1,0,0,0,23,23,0,0,0,,,,1,2,0,0,0,0,0,1,2,20,20,22,20,2,0,76,47
2324,2456,1,6,3,3,2,1,2,42,3,24,1,1,3,9,10,8.0,9.0,8,9.0,2,2,2,2,0,0,26,7,0,1,2,,,,2,2,0,0,0,0,1,2,1,0,0,2,1,2,1,10,46
2325,2457,1,24,3,7,3,6,2,40,3,24,2,12,3,9,9,8.0,1.0,8,1.0,2,2,2,0,0,0,23,30,0,0,0,1.0,,,2,2,0,0,0,0,1,2,1,2,3,5,4,3,1,37,59
2326,2458,2,8,1,7,3,4,1,16,4,7,1,3,1,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,7,28,0,0,0,2.0,,,2,1,0,0,0,0,1,2,1,5,4,5,8,0,4,19,26
2327,2459,1,24,4,2,2,1,3,8,3,7,3,2,2,9,9,11.0,11.0,10,10.0,2,1,2,1,0,0,5,20,2,1,1,,,,0,0,0,0,0,0,0,2,1,5,8,6,9,1,1,27,12
2328,2460,2,40,2,7,2,6,1,12,3,6,3,1,3,9,11,10.0,10.0,11,9.0,2,1,1,1,0,0,27,25,0,1,2,,,,1,2,2,2,0,0,0,1,3,6,9,11,9,5,0,53,20
2329,2461,1,40,2,7,3,4,3,6,1,3,4,2,4,9,11,10.0,10.0,11,9.0,2,1,1,0,0,0,7,25,0,0,0,,,,1,2,2,2,0,0,0,1,3,11,9,14,9,3,0,51,15
2330,2462,2,4,4,2,4,2,2,24,2,7,2,6,3,9,11,8.0,10.0,8,0.0,2,2,2,1,0,0,32,23,2,1,1,,,,0,0,0,0,0,0,0,2,1,14,9,15,10,1,1,8,32
2331,2463,1,52,1,8,2,3,3,16,4,8,2,6,3,9,9,11.0,11.0,10,1.0,2,1,2,0,0,0,6,20,0,0,0,,,,2,3,0,0,0,0,1,2,1,15,10,15,11,0,1,63,30
2332,2464,2,52,1,8,2,2,2,24,1,8,4,7,4,9,11,10.0,9.0,11,1.0,2,1,1,0,0,0,21,23,0,0,0,,,,1,2,0,0,0,0,0,1,2,15,14,17,14,2,0,62,39
2333,2465,1,7,3,7,4,2,3,50,1,1,4,1,4,10,9,10.0,11.0,8,9.0,1,2,2,0,0,0,5,25,0,0,0,,,,2,3,0,0,0,0,1,2,1,17,14,17,15,0,1,16,58
2334,2466,2,16,1,7,3,4,2,16,3,2,3,1,4,9,11,10.0,10.0,11,9.0,2,1,1,1,0,0,27,5,2,1,1,,,,0,0,0,0,0,0,0,1,1,17,15,19,15,2,0,27,24
2335,2467,1,24,4,16,4,1,4,16,2,2,1,1,3,9,10,11.0,11.0,10,9.0,2,1,1,0,0,0,27,5,0,0,0,,,,0,0,0,0,0,0,0,1,1,19,15,20,15,1,0,41,33
2336,2468,2,8,1,7,1,2,1,52,2,3,1,1,2,9,11,10.0,10.0,11,9.0,2,1,1,2,0,0,25,27,0,2,2,,,,0,0,0,0,0,0,0,1,1,20,15,21,17,1,2,17,60
2337,2469,1,6,3,3,2,1,1,50,2,24,4,16,4,11,1,8.0,1.0,8,1.0,2,2,2,1,0,0,30,23,2,1,1,,,,2,1,0,0,0,0,1,2,1,21,17,22,18,1,1,10,69
2338,2470,2,16,4,12,4,2,1,52,3,8,1,1,2,9,9,10.0,11.0,11,10.0,1,2,1,0,0,0,27,21,0,0,0,,,,1,3,0,0,0,0,0,1,2,22,18,24,18,2,0,30,65
2339,2472,2,16,4,12,2,2,3,16,2,8,3,3,4,9,11,11.0,10.0,10,1.0,2,1,1,0,0,0,26,22,0,0,0,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,30,31
2340,2473,1,42,1,16,4,8,1,50,3,24,4,24,4,9,9,11.0,9.0,10,11.0,2,1,2,0,0,0,7,24,0,0,0,,,,2,1,0,0,0,0,0,2,2,1,1,1,3,0,2,66,90
2341,2474,2,24,4,6,4,6,2,8,3,6,2,2,2,11,11,8.0,9.0,8,,1,1,1,0,0,0,23,25,0,0,0,2.0,,,0,0,0,0,0,0,0,1,1,1,3,2,6,1,3,36,16
2342,2475,1,8,2,1,4,1,3,6,1,6,1,4,3,11,1,8.0,1.0,8,1.0,1,1,1,2,0,0,4,27,1,2,1,,,,0,0,0,0,0,0,0,1,1,2,6,3,7,1,1,10,11
2343,2476,2,12,2,3,3,1,1,16,2,7,3,2,4,9,11,11.0,10.0,10,1.0,2,1,2,1,0,0,27,5,2,1,1,,,,2,3,0,0,0,0,1,2,1,3,7,4,8,1,1,16,21
2344,2477,1,16,1,2,1,1,2,12,4,8,3,1,4,9,9,8.0,9.0,8,9.0,1,1,1,1,0,2,26,4,1,2,2,,,,0,0,0,0,0,0,0,1,1,4,8,5,10,1,2,19,15
2345,2478,2,16,2,7,2,6,3,16,2,7,4,3,1,9,11,11.0,10.0,10,1.0,2,1,2,0,0,0,22,6,0,0,0,1.0,,,2,3,0,0,0,0,1,2,1,5,10,8,11,3,1,29,26
2346,2479,1,24,3,8,3,3,2,24,3,16,1,3,2,9,10,10.0,9.0,11,11.0,2,1,0,0,0,0,29,28,0,0,0,1.0,,,2,3,0,0,0,0,0,2,2,8,11,11,13,3,2,35,35
2347,2480,2,24,1,2,2,1,4,16,4,16,2,12,3,11,10,9.0,9.0,8,10.0,1,2,2,0,0,0,5,2,0,0,0,,,,0,0,0,0,0,0,0,2,1,11,13,11,14,0,1,27,30
2348,2481,1,8,2,7,4,2,3,16,2,12,1,4,3,9,9,8.0,11.0,8,0.0,2,2,2,2,0,0,20,28,1,2,1,,,,0,0,0,0,0,0,0,2,1,11,14,11,16,0,2,17,27
2349,2482,2,8,1,4,3,2,4,50,4,8,4,1,2,9,9,10.0,9.0,8,9.0,1,2,2,0,0,0,7,21,0,0,0,,,,2,2,0,0,0,0,1,2,1,11,16,11,17,0,1,14,55
2350,2483,1,50,4,3,2,1,1,24,4,7,2,3,3,9,9,11.0,11.0,10,1.0,2,1,2,1,0,0,27,6,2,1,1,,,,2,3,0,0,0,0,1,2,1,11,17,12,18,1,1,54,30
2351,2484,2,7,4,2,1,2,4,8,4,3,2,1,2,9,11,11.0,10.0,9,9.0,2,1,2,0,0,0,25,24,0,0,0,,,,2,3,0,0,0,0,1,2,1,12,18,12,19,0,1,11,11
2352,2485,1,42,1,8,1,1,2,8,4,3,1,1,3,9,10,11.0,11.0,10,9.0,2,1,1,1,0,0,31,6,2,1,1,,,,0,0,0,0,0,0,0,1,1,12,19,14,19,2,0,51,17
2353,2486,2,7,2,2,4,2,4,24,3,8,1,8,1,9,11,8.0,9.0,8,0.0,2,2,2,0,0,0,5,23,0,0,0,,,,0,0,0,0,0,0,0,2,1,14,19,14,20,0,1,11,34
2354,2487,1,6,3,6,2,2,4,16,2,8,3,2,1,9,10,8.0,11.0,8,0.0,2,2,2,0,0,0,25,5,0,0,0,,,,0,0,0,0,0,0,0,2,1,14,20,14,21,0,1,14,24
2355,2488,2,40,2,4,3,2,1,42,4,7,1,1,3,9,9,10.0,10.0,11,11.0,1,2,2,1,0,0,7,27,0,2,2,,,,1,1,0,0,0,0,0,2,2,14,21,14,24,0,3,46,47
2356,2490,1,24,3,6,3,4,1,50,3,6,4,1,4,9,10,10.0,9.0,11,9.0,2,1,2,0,0,0,30,25,0,0,0,1.0,,,1,2,2,3,0,0,1,2,2,0,1,3,3,3,2,34,57
2357,2491,2,42,1,4,1,1,4,50,3,24,4,16,2,9,9,8.0,1.0,8,1.0,2,2,2,0,0,1,31,24,2,1,1,,,,2,2,0,0,0,0,1,2,1,3,3,4,4,1,1,47,70
2358,2492,1,6,4,2,3,2,1,8,1,7,2,3,4,9,9,8.0,11.0,8,0.0,2,2,2,0,0,0,5,6,0,0,0,,,,0,0,0,0,0,0,0,2,1,4,4,4,5,0,1,10,13
2359,2493,2,24,4,7,3,2,3,6,3,4,3,3,4,10,11,9.0,9.0,8,10.0,1,2,1,0,0,0,25,27,0,0,0,,,,1,3,0,0,0,0,2,1,1,4,5,5,5,1,0,33,16
2360,2494,1,50,4,24,4,24,2,16,3,1,2,1,4,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,24,26,1,2,1,,,,1,2,0,0,0,0,2,1,1,5,5,6,6,1,1,98,41
2361,2495,2,16,2,16,3,3,3,8,4,6,4,4,3,10,11,8.0,9.0,8,,1,1,1,2,0,0,6,27,1,2,1,,,,0,0,0,0,0,0,0,1,1,6,6,7,7,1,1,35,28
2362,2496,1,16,1,6,2,2,1,8,2,3,3,2,4,9,10,11.0,11.0,10,1.0,2,1,2,0,2,0,25,6,1,2,1,,,,2,3,0,0,0,0,1,2,1,7,7,7,9,0,2,24,16
2363,2497,2,40,2,12,2,6,4,24,3,24,2,3,2,9,10,10.0,9.0,11,10.0,2,1,1,2,0,0,27,29,0,2,2,,,,1,3,0,0,0,0,0,1,2,7,9,9,11,2,2,58,39
2364,2498,1,42,1,24,2,8,2,12,2,3,2,1,4,9,11,10.0,10.0,8,9.0,2,1,1,0,0,0,23,27,0,0,0,,,,1,3,0,0,0,0,2,1,1,9,11,10,11,1,0,74,37
2365,2499,1,24,3,24,3,2,1,50,2,16,4,7,3,10,9,9.0,10.0,10,11.0,1,2,2,1,0,0,28,2,2,1,1,,,,2,2,0,0,0,0,0,2,2,11,11,12,13,1,2,50,81
2366,2500,2,8,3,6,3,4,1,24,4,6,4,2,2,9,11,11.0,10.0,10,1.0,2,1,2,1,0,0,27,5,2,1,1,,,,2,3,0,0,0,0,1,2,1,12,13,13,14,1,1,18,32
2367,2501,1,24,1,7,3,2,4,42,3,6,1,6,3,11,9,10.0,11.0,9,9.0,1,2,2,0,0,0,25,7,0,0,0,,,,1,3,0,0,0,0,0,2,2,13,14,13,16,0,2,33,55
2368,2502,1,24,4,8,3,2,1,40,3,7,2,4,4,11,9,10.0,11.0,8,10.0,1,2,2,0,0,0,25,7,0,0,0,,,,0,0,0,0,0,0,0,2,1,14,16,14,17,0,1,34,52
2369,2503,2,50,4,6,1,3,4,24,3,24,3,2,3,11,10,10.0,10.0,8,9.0,1,2,1,2,0,0,6,28,1,2,1,,,,1,3,0,0,0,0,2,1,1,14,17,15,18,1,1,59,32
2370,2504,1,40,2,12,4,3,4,8,2,4,2,2,4,10,1,8.0,1.0,8,1.0,1,1,1,1,0,0,28,32,0,2,4,,,,0,0,0,0,0,0,0,1,1,15,18,16,22,1,4,55,22
2371,2506,2,16,2,8,1,6,2,24,3,12,2,8,1,9,11,11.0,10.0,10,9.0,2,1,0,0,0,0,2,24,0,0,0,,,,2,3,0,0,0,0,0,2,2,0,1,0,3,0,2,30,40
2372,2507,1,8,1,4,2,2,4,16,3,3,4,2,1,9,10,8.0,11.0,8,0.0,2,2,2,2,0,0,7,28,1,2,1,,,,0,0,0,0,0,0,0,2,1,0,3,0,5,0,2,14,22
2373,2508,2,40,2,16,3,8,2,7,2,7,4,2,4,9,10,8.0,9.0,8,,1,1,1,1,0,0,29,25,0,1,2,,,,0,0,0,0,0,0,0,1,1,0,5,3,5,3,0,64,25
2374,2509,2,8,4,3,4,1,2,52,2,40,1,1,2,10,9,9.0,9.0,8,9.0,1,2,2,2,0,0,24,31,1,2,1,,,,2,2,0,0,0,0,1,2,1,4,6,4,8,0,2,12,56
2375,2510,1,7,1,3,2,1,3,16,4,8,3,2,2,11,10,8.0,11.0,8,0.0,2,2,2,0,0,0,6,22,0,0,0,,,,0,0,0,0,0,0,0,2,1,4,8,4,9,0,1,11,21
2376,2511,2,8,1,6,3,3,2,4,4,2,4,1,4,10,11,8.0,9.0,8,9.0,1,1,1,2,0,0,6,31,1,2,1,,,,0,0,0,0,0,0,0,1,1,4,9,5,10,1,1,17,11
